runs,cost
7733,1.4142135
7734,1.4142135
7735,1.2970419e-9
7736,1.4141815
7737,1.4140564
7738,1.4142135
7739,1.4141687
7740,4.688274e-16
7741,1.9349569e-16
7742,1.4142125
7743,1.4142135
7744,1.4142126
7745,1.4142135
7746,1.4142135
7747,1.4142077
7748,1.4142126
7749,1.4142135
7750,1.4142046
7751,1.4142135
7752,1.4134148
7753,1.4142126
7754,1.4142135
7755,1.4142134
7756,1.4142135
7757,5.6885933e-12
7758,1.4141814
7759,1.4142039
7760,1.4142135
7761,0.0
7762,1.4138371
7763,1.4142126
7764,1.4142135
7765,1.4140711
7766,1.4140177
7767,1.4142135
7768,1.4142118
7769,1.4142079
7770,1.4142135
7771,1.4142135
7772,1.1223935e-21
7773,1.4142094
7774,1.4141711
7775,1.4139527
7776,1.4142135
7777,1.06542924e-19
7778,1.4142135
7779,1.4142135
7780,1.4142078
7781,1.4142126
7782,1.4142135
7783,1.4142126
7784,1.4142135
7785,1.4142135
7786,1.4142126
7787,1.4142135
7788,1.4142135
7789,1.4142135
7790,1.4142135
7791,1.4142135
7792,1.4142135
7793,1.4141566
7794,1.4141871
7795,1.4142135
7796,1.4142135
7797,1.4142126
7798,1.4142109
7799,1.4142084
7800,1.4142096
7801,1.4142135
7802,2.0366969e-15
7803,1.4142057
7804,1.4120408
7805,1.4142135
7806,1.4142109
7807,1.4142135
7808,1.4138349
7809,1.4142135
7810,1.4142048
7811,1.4142048
7812,1.4141941
7813,1.4142135
7814,1.3638711e-18
7815,1.4142135
7816,1.4142135
7817,1.4142114
7818,1.4142097
7819,1.4142135
7820,1.4142135
7821,1.4142002
7822,1.414061
7823,1.4142112
7824,1.4141881
7825,1.6216669e-15
7826,1.4139987
7827,1.4142135
7828,1.4142135
7829,1.4141786
7830,1.4141847
7831,1.4142135
7832,2.647772e-21
7833,1.4142135
7834,1.4142135
7835,1.4142126
7836,6.212154e-10
7837,1.4141959
7838,1.4142126
7839,1.4142135
7840,1.4142126
7841,1.414189
7842,1.4142135
7843,1.4141979
7844,6.6128675e-19
7845,1.4142135
7846,1.4142135
7847,1.4141928
7848,1.4142135
7849,1.4142135
7850,1.4138985
7851,1.4125006
7852,1.4142135
7853,1.4142126
7854,1.4142032
7855,1.4142135
7856,0.0
7857,1.4134976
7858,1.4141525
7859,1.4142135
7860,1.4142123
7861,1.4128534
7862,1.4142135
7863,1.4090612
7864,1.4141936
7865,1.4141778
7866,1.4142135
7867,1.4142058
7868,1.4142135
7869,1.4142089
7870,1.4142135
7871,1.4142135
7872,2.1015665e-17
7873,1.4142135
7874,1.4142098
7875,1.4142135
7876,1.414213
7877,1.4142135
7878,1.4142135
7879,1.4142135
7880,0.0
7881,1.4142135
7882,1.4118624
7883,2.3420826e-16
7884,1.4142135
7885,1.4142135
7886,1.4141933
7887,1.4142135
7888,1.4137899
7889,1.4142096
7890,1.4093704
7891,1.4142135
7892,1.4122967
7893,1.4142127
7894,1.414212
7895,1.4139621
7896,1.4142135
7897,1.4142135
7898,1.4141948
7899,1.414205
7900,1.4142135
7901,1.4142135
7902,1.4142135
7903,1.4142135
7904,2.6957365e-18
7905,1.4142135
7906,1.4141251
7907,1.4142127
7908,1.4142135
7909,1.4142135
7910,1.4142126
7911,1.4136993
7912,1.4137626
7913,1.4142135
7914,1.4142135
7915,1.4141461
7916,1.4141757
7917,1.4142135
7918,1.4142071
7919,1.4132946
7920,1.4142135
7921,1.4142115
7922,1.414138
7923,1.4142135
7924,1.4138757
7925,1.4140856
7926,1.4142135
7927,1.4142108
7928,1.4142126
7929,1.4142135
7930,1.4142135
7931,1.4142135
7932,1.4142134
7933,8.88799e-14
7934,1.4142126
7935,1.4142135
7936,4.2601504e-16
7937,1.4142135
7938,1.4142041
7939,1.4142135
7940,1.4142126
7941,1.4142135
7942,1.4141902
7943,1.4142135
7944,1.4142096
7945,1.4142126
7946,1.4142135
7947,1.4142135
7948,1.4142135
7949,1.413762
7950,1.4135265
7951,9.222886e-20
7952,1.4141434
7953,1.479597e-10
7954,1.4142135
7955,1.4141755
7956,1.4142135
7957,1.4139906
7958,1.4142135
7959,1.4142135
7960,1.4142135
7961,1.4142135
7962,4.2086783e-9
7963,1.4142115
7964,1.4142135
7965,1.4142135
7966,1.4142135
7967,1.414197
7968,1.4142083
7969,1.4142103
7970,4.136804e-16
7971,1.4142135
7972,1.4142123
7973,4.2487718e-16
7974,1.4142135
7975,1.4142135
7976,1.4139869
7977,0.0
7978,1.4142135
7979,1.4141858
7980,1.4142135
7981,1.4142083
7982,1.4142135
7983,1.4142135
7984,1.4142135
7985,1.4142135
7986,1.4141608
7987,1.4142135
7988,1.4142135
7989,1.4141545
7990,1.4138958
7991,1.4142134
7992,1.4131211
7993,1.4142115
7994,1.4142135
7995,1.4142058
7996,2.852111e-21
7997,1.4142135
7998,1.4142135
7999,1.4142135
8000,1.4137708
8001,1.4139103
8002,1.4142131
8003,1.4141703
8004,1.4142123
8005,4.0858567e-10
8006,1.4142135
8007,1.4142078
8008,1.4142112
8009,1.4142135
8010,1.4140856
8011,1.4141543
8012,1.4142135
8013,0.0
8014,1.409452
8015,1.4142126
8016,5.023211e-19
8017,1.4142128
8018,0.0
8019,1.4142135
8020,1.4142135
8021,1.4142135
8022,1.4142135
8023,1.4142135
8024,1.4142135
8025,1.4141675
8026,1.4142135
8027,1.4142135
8028,1.4142135
8029,1.4142114
8030,1.4142134
8031,1.4142135
8032,1.4142134
8033,1.414012
8034,1.4142115
8035,1.4142126
8036,1.4142135
8037,1.4142135
8038,1.4142135
8039,1.414212
8040,1.4142135
8041,1.4142135
8042,1.4142135
8043,1.4142126
8044,1.4142102
8045,1.4142089
8046,1.4142135
8047,1.4142128
8048,1.4142135
8049,1.4142126
8050,1.4142135
8051,1.4142134
8052,1.4141413
8053,1.4142135
8054,1.4142135
8055,1.4142135
8056,1.4126383
8057,1.4142135
8058,1.3731997
8059,1.4141765
8060,6.628589e-19
8061,1.4130188
8062,1.4142046
8063,1.414211
8064,1.4142135
8065,1.4139451
8066,1.4142135
8067,1.4141935
8068,1.4129311
8069,1.4142126
8070,1.4138972
8071,1.4136226
8072,1.4142116
8073,1.4142135
8074,1.4142135
8075,1.411438
8076,1.4142135
8077,1.4142135
8078,1.4142028
8079,1.4142065
8080,6.0812554e-21
8081,1.4142135
8082,1.4141963
8083,1.4142135
8084,1.4140812
8085,1.5173442e-21
8086,1.4141617
8087,1.4142135
8088,1.4142135
8089,1.4142134
8090,1.4142135
8091,1.4134558
8092,1.4138176
8093,1.4142112
8094,1.4142135
8095,1.4142135
8096,1.4142135
8097,1.4142013
8098,1.4142135
8099,1.4131925
8100,1.4141879
8101,1.46659245e-8
8102,1.4142135
8103,1.4142135
8104,1.4139079
8105,1.4142109
8106,1.4142067
8107,1.4133664
8108,1.4141957
8109,1.3733579e-16
8110,1.4142115
8111,1.4142135
8112,1.4142135
8113,1.4142135
8114,1.4141854
8115,1.4142135
8116,1.4142125
8117,1.4142135
8118,1.4141989
8119,1.4142135
8120,1.4142039
8121,1.4142135
8122,1.4142135
8123,1.4142135
8124,1.4142135
8125,1.4142038
8126,1.4137508
8127,1.4138976
8128,1.4135997
8129,1.4142135
8130,1.4142125
8131,1.4142135
8132,1.4142126
8133,1.4142135
8134,1.4121623
8135,1.4142103
8136,1.4142135
8137,1.4142135
8138,1.4142135
8139,1.4142135
8140,1.4142135
8141,1.5001695e-19
8142,1.4142135
8143,1.4142135
8144,1.4142123
8145,1.4141477
8146,1.4142125
8147,1.4140923
8148,1.4141033
8149,1.4142135
8150,5.607924e-16
8151,1.4141369
8152,1.4141084
8153,1.4142135
8154,1.4141953
8155,1.414165
8156,1.4142118
8157,1.4142135
8158,1.4142065
8159,1.4140453
8160,1.4142135
8161,1.4138954
8162,1.4142135
8163,1.4142097
8164,1.4142109
8165,1.4142115
8166,1.4142135
8167,1.4108211
8168,1.4136939
8169,1.4142135
8170,1.4142126
8171,1.4142135
8172,1.4142127
8173,1.4142112
8174,1.4142101
8175,1.4142126
8176,1.4142135
8177,1.4142135
8178,1.4142135
8179,1.4142135
8180,1.4142114
8181,0.0
8182,1.4142135
8183,1.4141645
8184,1.414187
8185,1.4142135
8186,1.4142135
8187,1.4140384
8188,1.4142135
8189,1.4141139
8190,1.414202
8191,1.4142123
8192,1.4142135
8193,1.4142135
8194,7.5917996e-19
8195,1.4142135
8196,1.4142063
8197,1.4142135
8198,1.4142135
8199,1.4142135
8200,1.4142103
8201,1.4142135
8202,1.4142085
8203,1.4142135
8204,1.4128559
8205,3.640376e-12
8206,1.4142135
8207,1.4142126
8208,1.4142135
8209,1.4142135
8210,1.4142135
8211,1.4141488
8212,1.4136018
8213,1.4142135
8214,1.4142135
8215,1.4140432
8216,1.4142135
8217,1.4142135
8218,1.4142103
8219,1.4141971
8220,1.4142135
8221,7.2001667e-12
8222,1.4139451
8223,1.4142121
8224,1.4142109
8225,1.4142135
8226,1.4142135
8227,1.4142135
8228,1.4142101
8229,1.4142135
8230,1.4142135
8231,1.4140962
8232,1.414206
8233,1.4142135
8234,1.4142135
8235,1.8824366e-17
8236,2.5914988e-12
8237,1.4142135
8238,1.4142135
8239,1.4141718
8240,1.4142135
8241,1.4142135
8242,1.4142135
8243,1.4142135
8244,1.4142108
8245,1.4142126
8246,1.4142135
8247,1.4142135
8248,1.4142135
8249,1.4142126
8250,1.4141976
8251,1.4142121
8252,1.4140905
8253,1.4138457
8254,1.4142135
8255,1.4142135
8256,1.4142046
8257,1.4142135
8258,1.4142126
8259,1.4142135
8260,1.4142135
8261,1.4142126
8262,1.4142135
8263,1.4142135
8264,1.4142088
8265,1.4142135
8266,1.414211
8267,1.4142083
8268,1.4142135
8269,1.4140605
8270,1.4142135
8271,1.412415
8272,1.4142135
8273,1.4126716
8274,1.4141898
8275,1.4142135
8276,1.4142115
8277,1.4142135
8278,1.4142135
8279,1.4139241
8280,1.414212
8281,1.4142066
8282,1.4142135
8283,1.4142135
8284,1.4140239
8285,1.4142135
8286,1.4142135
8287,4.654497e-20
8288,1.1510438e-9
8289,1.4142135
8290,1.4140334
8291,1.4142135
8292,1.4142135
8293,1.4142135
8294,1.4138538
8295,1.4142103
8296,1.4142126
8297,1.4141482
8298,1.4142095
8299,1.4141984
8300,1.4142091
8301,1.4142135
8302,1.4142135
8303,1.4142135
8304,1.4142104
8305,1.4142135
8306,1.4142115
8307,1.4142135
8308,1.4141992
8309,1.4142135
8310,1.4142135
8311,1.4142135
8312,1.4142135
8313,1.4142135
8314,1.4141891
8315,1.4142135
8316,1.4142135
8317,1.4142085
8318,3.9200573e-11
8319,1.4142135
8320,1.4142101
8321,1.4142096
8322,1.4142035
8323,1.4141113
8324,1.414212
8325,1.4141669
8326,1.4141928
8327,1.4141355
8328,1.4142013
8329,1.4142135
8330,1.4142135
8331,1.4142135
8332,1.4141994
8333,1.4142135
8334,1.413318
8335,1.4142135
8336,1.4142135
8337,1.4142089
8338,1.4142039
8339,1.4141705
8340,1.4142135
8341,1.4142135
8342,1.4711265e-19
8343,1.4142135
8344,1.4142135
8345,1.4142135
8346,1.4142135
8347,3.743392e-23
8348,1.4142132
8349,1.4142135
8350,1.4141352
8351,1.4141619
8352,1.4141344
8353,1.4142135
8354,1.4142135
8355,1.414213
8356,3.2212966e-10
8357,1.4138902
8358,1.4142135
8359,1.4142135
8360,1.4142126
8361,1.7413584e-13
8362,1.4142135
8363,1.4142135
8364,1.4142135
8365,1.4142135
8366,1.4142075
8367,1.4141906
8368,1.4142135
8369,1.4142134
8370,1.4142123
8371,1.4142135
8372,1.4142135
8373,1.4142135
8374,8.763616e-11
8375,1.4141314
8376,5.1110836e-9
8377,1.4141971
8378,1.4142135
8379,4.163283e-17
8380,3.4162068e-12
8381,4.5775333e-16
8382,1.4142135
8383,1.4142084
8384,1.4142112
8385,1.4142135
8386,1.4142135
8387,1.4142135
8388,9.099939e-13
8389,1.4142135
8390,1.4142135
8391,3.2005967e-12
8392,1.4142135
8393,1.4141812
8394,1.4142102
8395,1.4142135
8396,1.4141246
8397,1.4142101
8398,1.4142135
8399,0.0
8400,1.4142135
8401,1.414205
8402,1.4142098
8403,1.4141945
8404,1.4138806
8405,1.4142135
8406,1.4142135
8407,1.4142135
8408,1.4142057
8409,1.4142135
8410,1.4142135
8411,1.4142135
8412,1.4140211
8413,1.414213
8414,1.4142126
8415,1.4142128
8416,1.4141766
8417,1.4142126
8418,1.4142135
8419,1.4142008
8420,1.4142118
8421,1.4142135
8422,1.4142135
8423,1.4142135
8424,1.4142025
8425,1.4142116
8426,1.4141986
8427,1.4142063
8428,1.4142135
8429,1.1038979e-18
8430,1.4142135
8431,1.4142135
8432,1.4142077
8433,1.4141983
8434,1.4139156
8435,1.4142135
8436,1.4141839
8437,1.4142135
8438,1.4142135
8439,1.4141928
8440,1.4141916
8441,1.4142133
8442,1.4142123
8443,1.4142135
8444,1.4141078
8445,1.4141588
8446,1.4142135
8447,1.4142135
8448,1.1215561e-19
8449,1.4142135
8450,1.4142135
8451,1.4142135
8452,1.4142091
8453,1.4132512
8454,1.4142135
8455,1.3998797
8456,1.4142135
8457,1.414206
8458,1.4142115
8459,1.413891
8460,1.4142135
8461,1.4142047
8462,1.4142135
8463,2.8448057e-16
8464,1.4141548
8465,1.4142135
8466,1.4142135
8467,1.4141548
8468,1.4142135
8469,1.413952
8470,1.4142135
8471,3.0705252e-17
8472,1.4141985
8473,8.018162e-20
8474,1.996583e-16
8475,1.4142135
8476,1.4141535
8477,1.4142051
8478,1.4142135
8479,1.4142135
8480,1.4142126
8481,1.4142135
8482,1.41421
8483,1.4141763
8484,1.3936332e-20
8485,1.4142135
8486,1.4142135
8487,1.4142135
8488,1.2276308e-19
8489,1.4140955
8490,1.0833341e-18
8491,1.4142135
8492,1.4142135
8493,1.414193
8494,1.4142135
8495,1.4141407
8496,1.4142135
8497,1.4142135
8498,1.4142051
8499,1.4142133
8500,1.4142127
8501,1.4142123
8502,1.4142135
8503,4.435909e-9
8504,1.4141952
8505,1.4142104
8506,5.3632105e-17
8507,1.4142118
8508,1.4142125
8509,1.4142135
8510,1.4142135
8511,1.4142134
8512,1.1553156e-11
8513,1.4142135
8514,1.4139881
8515,1.414039
8516,1.4142135
8517,1.4140863
8518,1.41419
8519,1.16212416e-17
8520,1.4142079
8521,3.2138717e-21
8522,1.4142135
8523,1.4140471
8524,1.4142118
8525,1.4142065
8526,1.4141666
8527,1.4141878
8528,1.4142135
8529,1.4142135
8530,1.4142011
8531,1.4142126
8532,1.4132847
8533,1.4142135
8534,1.4142051
8535,1.4142135
8536,1.4141998
8537,1.4142123
8538,1.4141449
8539,1.4141318
8540,1.4142127
8541,1.4142135
8542,6.665959e-10
8543,1.4142122
8544,1.4142135
8545,1.414205
8546,2.4830855e-22
8547,1.1058122e-15
8548,1.4142135
8549,1.4141977
8550,1.4142109
8551,1.4142097
8552,1.4142135
8553,1.4142014
8554,1.4141009
8555,1.4142135
8556,1.4142072
8557,1.4142135
8558,1.4142135
8559,1.4142071
8560,1.4141717
8561,1.4142135
8562,1.4142135
8563,1.4141637
8564,1.4142097
8565,1.4142135
8566,1.4141512
8567,1.4142126
8568,2.2742057e-13
8569,6.0111145e-13
8570,1.4142029
8571,1.4140329
8572,1.4142135
8573,1.4142135
8574,1.4142118
8575,1.4142128
8576,1.4142135
8577,1.4142135
8578,1.4142135
8579,1.4142135
8580,1.4142135
8581,1.4142135
8582,1.4142135
8583,1.4141872
8584,6.1434575e-19
8585,1.4142135
8586,1.4142135
8587,1.4142135
8588,1.4142084
8589,1.4141295
8590,1.4142135
8591,1.4142135
8592,1.4142065
8593,1.414149
8594,1.4142135
8595,1.4138392
8596,1.4141833
8597,1.1517183e-12
8598,1.4142135
8599,1.4141617
8600,1.4141985
8601,1.414198
8602,1.4142127
8603,1.4142079
8604,5.297204e-10
8605,1.4141835
8606,1.4142135
8607,1.414209
8608,1.4141651
8609,1.4142135
8610,1.4142135
8611,1.413224
8612,1.414212
8613,1.4142007
8614,1.4141519
8615,1.5677278e-12
8616,1.4142135
8617,1.4116387
8618,1.4142135
8619,1.4142114
8620,1.4142135
8621,1.414148
8622,4.3001805e-13
8623,1.4142135
8624,1.4142135
8625,1.4142135
8626,1.4141774
8627,1.4142042
8628,1.4142135
8629,1.4142135
8630,1.4142135
8631,1.4141954
8632,1.4142135
8633,1.4142112
8634,1.4142127
8635,2.6398582e-18
8636,2.339729e-17
8637,1.4142041
8638,1.4142135
8639,1.4141451
8640,1.4142126
8641,1.4141904
8642,1.4142123
8643,1.4138284
8644,2.3905943e-11
8645,1.4129918
8646,2.9942458e-21
8647,1.4142106
8648,1.4142135
8649,1.4141167
8650,1.4141905
8651,0.0
8652,1.4142045
8653,1.4142126
8654,1.4142135
8655,1.4142135
8656,1.4141855
8657,1.4134145
8658,1.4142015
8659,1.3865768e-19
8660,1.4140886
8661,1.4142135
8662,1.4142104
8663,1.4142135
8664,1.4141936
8665,1.4142135
8666,1.4142126
8667,1.4142135
8668,1.4142102
8669,1.4142135
8670,1.4142135
8671,7.3697524e-18
8672,1.4142087
8673,0.0
8674,1.4134232
8675,1.4139409
8676,1.4142125
8677,1.4142135
8678,1.4140068
8679,1.4128925
8680,1.4142135
8681,1.414196
8682,1.4142123
8683,1.4142119
8684,1.4142088
8685,1.4142127
8686,1.4142135
8687,1.4142135
8688,1.4142042
8689,1.4142135
8690,1.4141865
8691,1.4142135
8692,1.4142135
8693,1.4142135
8694,1.4142135
8695,1.4141915
8696,1.4142135
8697,7.017903e-17
8698,1.4142036
8699,1.4142126
8700,1.4142135
8701,1.4142041
8702,1.4142114
8703,1.4142135
8704,4.848366e-19
8705,1.4142135
8706,1.4142135
8707,1.4142135
8708,1.4142135
8709,2.2903088e-19
8710,1.4142135
8711,1.4142125
8712,1.7922946e-11
8713,1.4142135
8714,0.0
8715,1.4142125
8716,1.4142135
8717,1.4142135
8718,1.4142126
8719,1.4142126
8720,1.4142135
8721,1.4142083
8722,1.4142133
8723,1.4141406
8724,1.4142121
8725,6.6033874e-20
8726,3.089619e-16
8727,1.4141668
8728,1.4142135
8729,1.4142135
8730,1.4141802
8731,1.4142135
8732,1.4142135
8733,1.4437766e-14
8734,1.4142135
8735,1.4142071
8736,1.4142135
8737,1.41418
8738,1.4075602
8739,0.0
8740,1.4141997
8741,1.4142135
8742,1.4142126
8743,1.4142135
8744,1.4142135
8745,1.4142135
8746,1.4142075
8747,1.4142135
8748,1.414212
8749,1.4141703
8750,1.4141998
8751,0.0
8752,1.4142135
8753,1.4142135
8754,1.4141688
8755,1.4142135
8756,1.4129307
8757,1.4142135
8758,1.4142109
8759,1.4142135
8760,1.4142135
8761,1.4141953
8762,1.4142021
8763,1.4142001
8764,1.4139775
8765,1.4142135
8766,1.4141897
8767,1.4141939
8768,1.4142135
8769,1.4141561
8770,1.4142135
8771,1.4142135
8772,1.4142135
8773,1.4142135
8774,1.4142135
8775,1.4142126
8776,1.414096
8777,1.4142135
8778,1.3684806e-16
8779,1.4142135
8780,1.4142135
8781,1.4142135
8782,1.4142135
8783,1.4142095
8784,1.4142135
8785,1.4142126
8786,1.4142135
8787,1.4122164
8788,1.4142135
8789,1.4142135
8790,1.4142121
8791,1.4142101
8792,1.4142067
8793,2.5934982e-22
8794,1.4142135
8795,1.4140813
8796,1.4142134
8797,1.4142135
8798,2.6578478e-16
8799,1.4142115
8800,1.1653906e-17
8801,1.4142135
8802,1.4142135
8803,1.413799
8804,1.4142135
8805,1.4142135
8806,1.4142122
8807,1.4142126
8808,4.4769155e-21
8809,1.4142135
8810,1.4142135
8811,1.4142135
8812,1.4139516
8813,1.4142135
8814,2.8795992e-13
8815,1.4142135
8816,1.4142106
8817,1.4142135
8818,1.4142135
8819,1.4142094
8820,1.4142135
8821,3.555782e-11
8822,0.0
8823,1.414213
8824,1.4142021
8825,1.4142135
8826,1.4142116
8827,1.1264654e-10
8828,1.4142134
8829,1.4142095
8830,1.4136906
8831,1.413722
8832,1.4125196
8833,1.4142134
8834,1.4142126
8835,1.414212
8836,1.4123354
8837,1.4142135
8838,1.4142126
8839,1.4142125
8840,1.4142135
8841,1.4142135
8842,1.4142022
8843,1.4142135
8844,1.4142022
8845,1.4142135
8846,1.4142135
8847,1.4142113
8848,1.4142097
8849,1.414157
8850,1.6680717e-17
8851,1.4142135
8852,1.4142135
8853,1.4142113
8854,1.4142135
8855,1.4142135
8856,1.4104574
8857,1.4142011
8858,3.2911762e-20
8859,1.4141883
8860,1.4141979
8861,1.4142135
8862,1.4142135
8863,1.4142106
8864,1.4142075
8865,1.414213
8866,1.4142135
8867,1.4142128
8868,7.486784e-23
8869,6.4837456e-23
8870,1.4141613
8871,1.4142048
8872,1.4142135
8873,7.297407e-21
8874,1.4142135
8875,1.4142125
8876,1.4142126
8877,1.4142135
8878,1.4142135
8879,0.0
8880,1.414212
8881,1.4142135
8882,1.4141574
8883,1.4142135
8884,1.8009041e-16
8885,1.4140961
8886,1.4142126
8887,1.4142135
8888,1.4142135
8889,1.4141709
8890,1.4142135
8891,1.414213
8892,1.4141283
8893,1.4141958
8894,1.4142135
8895,1.4141952
8896,1.4141948
8897,1.4142126
8898,1.414211
8899,1.4142135
8900,1.4142135
8901,1.2376016e-11
8902,1.4142135
8903,1.4141654
8904,1.4142135
8905,1.4142091
8906,1.4142135
8907,1.4142135
8908,1.4142128
8909,5.3062747e-18
8910,1.4142135
8911,1.4142123
8912,1.4142135
8913,1.4080077
8914,1.4142135
8915,1.4142135
8916,1.4141959
8917,1.4142051
8918,1.4142135
8919,1.4142135
8920,1.4141973
8921,1.4142135
8922,1.4142071
8923,1.4142135
8924,1.4142135
8925,1.4142135
8926,1.414177
8927,1.4142126
8928,1.4141096
8929,1.4142109
8930,1.0793808e-9
8931,1.4141948
8932,1.4142135
8933,1.4142116
8934,1.4142056
8935,1.4142135
8936,1.4142135
8937,1.4142059
8938,1.4142069
8939,1.4141669
8940,1.4142085
8941,1.4141864
8942,5.8762244e-16
8943,1.4142135
8944,1.4142135
8945,1.413867
8946,2.5918167e-12
8947,1.4142095
8948,1.4141325
8949,1.4142135
8950,1.413902
8951,1.4142079
8952,1.4137876
8953,1.4142077
8954,1.4142102
8955,1.4142108
8956,1.4142135
8957,1.4142057
8958,1.4142135
8959,1.4142135
8960,1.4142134
8961,1.4142135
8962,1.4142094
8963,1.4142125
8964,1.4142135
8965,1.4142135
8966,1.4141933
8967,1.4142057
8968,1.4142135
8969,1.4142135
8970,1.4142097
8971,1.4142135
8972,1.4139271
8973,1.4142109
8974,1.4142135
8975,1.4142115
8976,1.4142112
8977,1.4142135
8978,1.4141452
8979,1.4142135
8980,1.4142135
8981,1.4142135
8982,1.4142135
8983,1.4142135
8984,1.4142135
8985,1.4142133
8986,1.414186
8987,1.4142135
8988,1.4142135
8989,1.4142126
8990,1.4142106
8991,1.4142135
8992,1.4141916
8993,1.4142069
8994,1.4142118
8995,1.4142135
8996,1.4138155
8997,1.4142089
8998,1.4142135
8999,1.9948436e-16
9000,1.4141985
9001,1.414193
9002,1.4142135
9003,1.4142135
9004,1.0020108e-16
9005,7.36947e-20
9006,1.4080734e-10
9007,1.4142135
9008,1.4142135
9009,1.4142135
9010,1.4142119
9011,1.4142134
9012,1.4142116
9013,1.4141986
9014,1.4142135
9015,1.4142095
9016,1.4142135
9017,1.0276735e-12
9018,1.414208
9019,1.4139618
9020,1.4142134
9021,1.9451236e-22
9022,1.4142123
9023,2.880122e-11
9024,1.4142135
9025,1.4141985
9026,1.4136689
9027,1.4142135
9028,1.4142022
9029,1.4142126
9030,1.4142135
9031,1.4142135
9032,1.4141779
9033,1.4141996
9034,1.4142135
9035,1.4142135
9036,1.4142118
9037,5.121257e-13
9038,1.4142126
9039,1.4141909
9040,1.4142135
9041,1.4141351
9042,1.4142135
9043,1.4142103
9044,1.4142135
9045,1.4142135
9046,1.4142135
9047,1.4142135
9048,1.4142135
9049,1.4139097
9050,1.4142135
9051,9.865103e-19
9052,0.0
9053,1.4142135
9054,1.4141722
9055,1.4142135
9056,1.4142125
9057,1.414204
9058,1.4142135
9059,1.4141816
9060,1.4141787
9061,1.4142097
9062,1.4142126
9063,1.4142115
9064,1.4142085
9065,1.414213
9066,1.4141924
9067,1.4455786e-14
9068,2.8807723e-13
9069,1.5675691e-12
9070,1.4142126
9071,1.4142135
9072,1.4142135
9073,1.4142135
9074,1.413691
9075,1.4142135
9076,1.4142135
9077,1.4140975
9078,1.4142134
9079,1.4142056
9080,2.578721e-16
9081,1.4141853
9082,1.4142135
9083,5.312056e-16
9084,1.4142126
9085,1.4142132
9086,1.4142103
9087,1.4142082
9088,1.4142135
9089,1.4142135
9090,1.4142077
9091,2.7876271e-12
9092,1.4141623
9093,1.4142135
9094,1.4142135
9095,1.4142098
9096,1.4142101
9097,1.4142126
9098,1.4142135
9099,1.4142135
9100,5.8367875e-19
9101,1.4142094
9102,1.4142101
9103,1.4142135
9104,1.4142135
9105,1.4017428
9106,1.4142002
9107,5.834279e-19
9108,1.4141277
9109,1.4142126
9110,1.433037e-17
9111,1.4142098
9112,1.4142135
9113,1.4142135
9114,1.4142135
9115,1.4142135
9116,1.4142126
9117,1.4142135
9118,1.4142135
9119,1.4142075
9120,1.4142135
9121,1.4142135
9122,1.4142083
9123,1.414211
9124,1.4142085
9125,1.4142135
9126,1.4142135
9127,1.4142034
9128,1.4142135
9129,1.4141628
9130,1.4142064
9131,1.4142135
9132,1.4142133
9133,1.4136683
9134,1.4142134
9135,1.4142135
9136,1.4142135
9137,1.4137427
9138,1.4141779
9139,1.4142135
9140,1.4142092
9141,4.1209376e-20
9142,1.4142135
9143,1.4127935
9144,3.5539814e-13
9145,1.8399829e-21
9146,1.4142135
9147,1.4137497
9148,1.4135121
9149,1.4142115
9150,1.4142135
9151,1.4142008
9152,1.4142083
9153,1.4142135
9154,1.4142103
9155,1.4142135
9156,1.41421
9157,1.4142075
9158,1.4142133
9159,1.4135121
9160,4.653265e-17
9161,1.4141533
9162,1.4139937
9163,1.4142134
9164,1.4142013
9165,1.4142135
9166,1.4142033
9167,1.4142135
9168,1.4142135
9169,1.4142134
9170,1.4141703
9171,1.4142135
9172,1.4142135
9173,1.4142135
9174,1.4142135
9175,1.4142135
9176,1.4142126
9177,1.4142135
9178,1.4142135
9179,1.4141495
9180,1.4141562
9181,1.4142135
9182,1.4142135
9183,1.4142135
9184,1.4141116
9185,1.4141309
9186,1.4142135
9187,1.4141514
9188,1.4142125
9189,1.4142135
9190,1.4142106
9191,1.414207
9192,0.0
9193,1.4142135
9194,1.4142126
9195,5.3790455e-11
9196,1.4142102
9197,1.4141382
9198,1.4142135
9199,1.4141564
9200,3.855045e-18
9201,1.4141859
9202,1.4142135
9203,1.4142135
9204,7.199156e-12
9205,1.4142135
9206,1.4141936
9207,1.4142075
9208,1.4142135
9209,1.4142135
9210,1.4142028
9211,1.4142109
9212,1.4141688
9213,1.4142097
9214,1.4142135
9215,1.4142135
9216,1.4141375
9217,1.4142135
9218,1.414212
9219,1.4142135
9220,1.4142135
9221,1.4140884
9222,5.1714464e-16
9223,1.4142135
9224,1.4142135
9225,1.4142135
9226,1.4142071
9227,1.4142123
9228,1.4142135
9229,1.3790516e-17
9230,1.4142131
9231,8.1079455e-20
9232,1.4142135
9233,1.4142038
9234,1.4131967
9235,1.4142135
9236,8.739838e-19
9237,1.4142005
9238,1.4142135
9239,1.4141067
9240,1.1042243e-19
9241,1.4142114
9242,1.4142115
9243,1.4141651
9244,1.4142135
9245,1.4142135
9246,1.4142135
9247,1.4142135
9248,1.4142135
9249,1.4142075
9250,1.4142135
9251,7.432307e-21
9252,6.4232844e-17
9253,1.4142135
9254,0.0
9255,1.4142135
9256,1.4142135
